"","ctry","subj","packet","version","question","batc","entr","date","response"
"1442","china",20049,2,1,"demo_pocc","second","dominic","2017-12-18","f: company staff m: housewife"
"1443","china",20050,1,1,"demo_chur","first","dominic","2017-12-14",NA
"1444","china",20050,1,1,"demo_chur","second","lucy","2017-12-12","none"
"1445","china",20050,1,1,"demo_pocc","first","dominic","2017-12-14","f: teacher m: accountant"
"1446","china",20050,1,1,"demo_pocc","second","lucy","2017-12-12","f: teacher, m: accountant"
"1447","china",20050,1,1,"demo_tung","first","dominic","2017-12-14","missing data"
"1448","china",20050,1,1,"demo_tung","second","lucy","2017-12-12","no"
"1449","china",20050,1,1,"dse_15","first","dominic","2017-12-14","somewhat close"
"1450","china",20050,1,1,"dse_15","second","lucy","2017-12-12","not at all close"
"1451","china",20050,1,1,"dse_16","first","dominic","2017-12-14","somewhat close"
"1452","china",20050,1,1,"dse_16","second","lucy","2017-12-12","not at all close"
"1453","china",20050,2,1,"demo_chur","first","dominic","2017-12-18",NA
"1454","china",20050,2,1,"demo_chur","second","lucy","2017-12-15","none"
"1455","china",20050,2,1,"demo_pocc","first","dominic","2017-12-18","f: teacher m: accountant"
"1456","china",20050,2,1,"demo_pocc","second","lucy","2017-12-15","f: teacher, m: accountant"
"1457","china",20050,2,1,"demo_tung","first","dominic","2017-12-18","missing data"
"1458","china",20050,2,1,"demo_tung","second","lucy","2017-12-15","no"
"1459","china",20052,1,1,"demo_pocc","first","lucy","2017-12-12","f: government staff, m: middle school teacher"
"1460","china",20052,1,1,"demo_pocc","second","dominic","2017-12-14","f: government staff m: middle school teacher"
"1461","china",20052,2,1,"demo_pocc","first","lucy","2017-12-15","f: government staff, m: middle school teacher"
"1462","china",20052,2,1,"demo_pocc","second","dominic","2017-12-18","f: government staff m: middle school teacher"
"1463","china",20053,1,2,"demo_chur","first","dominic","2017-11-21","temples (during trips)"
"1464","china",20053,1,2,"demo_chur","second","nikki","2017-11-28","temples (during erups )"
"1465","china",20053,1,2,"demo_pocc","first","dominic","2017-11-21","statistician"
"1466","china",20053,1,2,"demo_pocc","second","nikki","2017-11-28","statts"
"1467","china",20053,1,2,"recr","first","dominic","2017-11-21","social media"
"1468","china",20053,1,2,"recr","second","nikki","2017-11-28","social media (snowball)"
"1469","china",20053,2,2,"demo_chur","first","dominic","2017-11-21","temples (during trips)"
"1470","china",20053,2,2,"demo_chur","second","nikki","2017-11-28","temples (during erups)"
"1471","china",20053,2,2,"demo_pocc","first","dominic","2017-11-21","statistician"
"1472","china",20053,2,2,"demo_pocc","second","nikki","2017-11-28","statts"
"1473","china",20053,2,2,"demo_tung","first","dominic","2017-11-21","missing data"
"1474","china",20053,2,2,"demo_tung","second","nikki","2017-11-28","no"
"1475","china",20053,2,2,"recr","first","dominic","2017-11-21","social media"
"1476","china",20053,2,2,"recr","second","nikki","2017-11-28","social media (snowball)"
"1477","china",20053,3,2,"demo_chur","first","dominic","2017-11-21","temples (during trips)"
"1478","china",20053,3,2,"demo_chur","second","nikki","2017-11-28","temples (during erups)"
"1479","china",20053,3,2,"demo_pocc","first","dominic","2017-11-21","statistician"
"1480","china",20053,3,2,"demo_pocc","second","nikki","2017-11-28","statts"
"1481","china",20053,3,2,"demo_tung","first","dominic","2017-11-21","missing data"
"1482","china",20053,3,2,"demo_tung","second","nikki","2017-11-28","no"
"1483","china",20053,3,2,"invo_newlab_14","first","dominic","2017-11-21","missing data"
"1484","china",20053,3,2,"invo_newlab_14","second","nikki","2017-11-28",NA
"1485","china",20053,3,2,"invo_newlab_15","first","dominic","2017-11-21","missing data"
"1486","china",20053,3,2,"invo_newlab_15","second","nikki","2017-11-28",NA
"1487","china",20053,3,2,"invo_newlab_16","first","dominic","2017-11-21","missing data"
"1488","china",20053,3,2,"invo_newlab_16","second","nikki","2017-11-28",NA
"1489","china",20053,3,2,"invo_newlab_17","first","dominic","2017-11-21","missing data"
"1490","china",20053,3,2,"invo_newlab_17","second","nikki","2017-11-28",NA
"1491","china",20053,3,2,"invo_newlab_18","first","dominic","2017-11-21","missing data"
"1492","china",20053,3,2,"invo_newlab_18","second","nikki","2017-11-28",NA
"1493","china",20053,3,2,"invo_newlab_19","first","dominic","2017-11-21","missing data"
"1494","china",20053,3,2,"invo_newlab_19","second","nikki","2017-11-28",NA
"1495","china",20053,3,2,"invo_newlab_20","first","dominic","2017-11-21","missing data"
"1496","china",20053,3,2,"invo_newlab_20","second","nikki","2017-11-28",NA
"1497","china",20053,3,2,"invo_newlab_21","first","dominic","2017-11-21","missing data"
"1498","china",20053,3,2,"invo_newlab_21","second","nikki","2017-11-28",NA
"1499","china",20053,3,2,"invo_newlab_22","first","dominic","2017-11-21","missing data"
"1500","china",20053,3,2,"invo_newlab_22","second","nikki","2017-11-28",NA
"1501","china",20053,3,2,"invo_newlab_23","first","dominic","2017-11-21","missing data"
"1502","china",20053,3,2,"invo_newlab_23","second","nikki","2017-11-28",NA
"1503","china",20053,3,2,"recr","first","dominic","2017-11-21","social media"
"1504","china",20053,3,2,"recr","second","nikki","2017-11-28","social media (snowball)"
"1505","china",20053,3,2,"tat_19","first","dominic","2017-11-21","missing data"
"1506","china",20053,3,2,"tat_19","second","nikki","2017-11-28",NA
"1507","china",20054,1,2,"dse_15","first","lucy","2017-11-20","not at all close"
"1508","china",20054,1,2,"dse_15","second","dominic","2017-11-21","somewhat close"
"1509","china",20054,1,2,"dse_16","first","lucy","2017-11-20","not at all close"
"1510","china",20054,1,2,"dse_16","second","dominic","2017-11-21","somewhat close"
"1511","china",20054,1,2,"wher","first","lucy","2017-11-20","public space in fudan university"
"1512","china",20054,1,2,"wher","second","dominic","2017-11-21","public space at fudan university"
"1513","china",20054,2,2,"wher","first","lucy","2017-11-21","public place in fudan university"
"1514","china",20054,2,2,"wher","second","dominic","2017-11-21","public space in fudan university"
"1515","china",20054,3,2,"enco_02","first","lucy","2017-11-21","a few times"
"1516","china",20054,3,2,"enco_02","second","dominic","2017-11-21","once"
"1517","china",20054,3,2,"enco_03","first","lucy","2017-11-21","a few times"
"1518","china",20054,3,2,"enco_03","second","dominic","2017-11-21","once"
"1519","china",20054,3,2,"enco_07","first","lucy","2017-11-21","a few times"
"1520","china",20054,3,2,"enco_07","second","dominic","2017-11-21","once"
"1521","china",20054,3,2,"enco_08","first","lucy","2017-11-21","a few times"
"1522","china",20054,3,2,"enco_08","second","dominic","2017-11-21","once"
"1523","china",20055,1,2,"dse_13","first","nikki","2017-11-28","most days"
"1524","china",20055,1,2,"dse_13","second","lucy","2017-11-21","some days"
"1525","china",20055,1,2,"dse_14","first","nikki","2017-11-28","every day"
"1526","china",20055,1,2,"dse_14","second","lucy","2017-11-21","most days"
"1527","china",20055,1,2,"recr","first","nikki","2017-11-28","social media (snowball)"
"1528","china",20055,1,2,"recr","second","lucy","2017-11-21","social media"
"1529","china",20055,1,2,"wher","first","nikki","2017-11-28","public space in fudan university'"
"1530","china",20055,1,2,"wher","second","lucy","2017-11-21","public space in fudan university"
"1531","china",20055,2,2,"demo_chur","first","nikki","2017-11-28",NA
"1532","china",20055,2,2,"demo_chur","second","lucy","2017-11-21","none"
"1533","china",20055,2,2,"demo_pocc","first","nikki","2017-11-28","teachers"
"1534","china",20055,2,2,"demo_pocc","second","lucy","2017-11-21","teacher"
"1535","china",20055,2,2,"recr","first","nikki","2017-11-28","social media (snowball)"
"1536","china",20055,2,2,"recr","second","lucy","2017-11-21","social media"
"1537","china",20055,2,2,"wher","first","nikki","2017-11-28","public space in fudan university"
"1538","china",20055,2,2,"wher","second","lucy","2017-11-21","public place in fudan university"
"1539","china",20055,3,2,"demo_chur","first","nikki","2017-11-28",NA
"1540","china",20055,3,2,"demo_chur","second","lucy","2017-11-21","none"
"1541","china",20055,3,2,"invo_newlab_14","first","nikki","2017-11-28",NA
"1542","china",20055,3,2,"invo_newlab_14","second","lucy","2017-11-21","missing data"
"1543","china",20055,3,2,"invo_newlab_15","first","nikki","2017-11-28",NA
"1544","china",20055,3,2,"invo_newlab_15","second","lucy","2017-11-21","missing data"
"1545","china",20055,3,2,"invo_newlab_16","first","nikki","2017-11-28",NA
"1546","china",20055,3,2,"invo_newlab_16","second","lucy","2017-11-21","missing data"
"1547","china",20055,3,2,"invo_newlab_17","first","nikki","2017-11-28",NA
"1548","china",20055,3,2,"invo_newlab_17","second","lucy","2017-11-21","missing data"
"1549","china",20055,3,2,"invo_newlab_18","first","nikki","2017-11-28",NA
"1550","china",20055,3,2,"invo_newlab_18","second","lucy","2017-11-21","missing data"
"1551","china",20055,3,2,"invo_newlab_19","first","nikki","2017-11-28",NA
"1552","china",20055,3,2,"invo_newlab_19","second","lucy","2017-11-21","missing data"
"1553","china",20055,3,2,"invo_newlab_20","first","nikki","2017-11-28",NA
"1554","china",20055,3,2,"invo_newlab_20","second","lucy","2017-11-21","missing data"
"1555","china",20055,3,2,"invo_newlab_21","first","nikki","2017-11-28",NA
"1556","china",20055,3,2,"invo_newlab_21","second","lucy","2017-11-21","missing data"
"1557","china",20055,3,2,"invo_newlab_22","first","nikki","2017-11-28",NA
"1558","china",20055,3,2,"invo_newlab_22","second","lucy","2017-11-21","missing data"
"1559","china",20055,3,2,"invo_newlab_23","first","nikki","2017-11-28",NA
"1560","china",20055,3,2,"invo_newlab_23","second","lucy","2017-11-21","missing data"
"1561","china",20055,3,2,"recr","first","nikki","2017-11-28","social media (snowball)"
"1562","china",20055,3,2,"recr","second","lucy","2017-11-21","social media"
"1563","china",20055,3,2,"tat_19","first","nikki","2017-11-28",NA
"1564","china",20055,3,2,"tat_19","second","lucy","2017-11-21","missing data"
"1565","china",20055,3,2,"wher","first","nikki","2017-11-28","public space in fudan university"
"1566","china",20055,3,2,"wher","second","lucy","2017-11-21","public place in fudan university"
"1567","china",20056,1,2,"demo_pocc","first","lucy","2017-12-12","father: accountant; mother: teacher"
"1568","china",20056,1,2,"demo_pocc","second","dominic","2017-12-14","father: accountant ; mother: teacher"
"1569","china",20056,1,2,"demo_rlgn","first","lucy","2017-12-12","flying spaghetti monsterism (fsm)"
"1570","china",20056,1,2,"demo_rlgn","second","dominic","2017-12-14","flyinh spaghetti monsterism (fsm)"
"1571","china",20056,1,2,"demo_tung","first","lucy","2017-12-12","no"
"1572","china",20056,1,2,"demo_tung","second","dominic","2017-12-14","missing data"
"1573","china",20056,3,2,"demo_pocc","first","dominic","2017-12-20","father: accountant ; mother: teacher"
"1574","china",20056,3,2,"demo_pocc","second","lucy","2017-12-19","father: accountant, mother: teacher"
"1575","china",20056,3,2,"demo_tung","first","dominic","2017-12-20","missing data"
"1576","china",20056,3,2,"demo_tung","second","lucy","2017-12-19","no"
"1577","china",20057,1,2,"demo_chur","first","dominic","2017-12-14",NA
"1578","china",20057,1,2,"demo_chur","second","lucy","2017-12-12","none"
"1579","china",20057,1,2,"demo_maj","first","dominic","2017-12-14","law"
"1580","china",20057,1,2,"demo_maj","second","lucy","2017-12-12","low"
"1581","china",20058,1,2,"demo_tung","first","lucy","2017-12-12","yes"
"1582","china",20058,1,2,"demo_tung","second","dominic","2017-12-19","missing data"
"1583","china",20059,1,2,"demo_pocc","first","lucy","2017-12-12","m: kindergarten teacher, f: engineer"
"1584","china",20059,1,2,"demo_pocc","second","dominic","2017-12-14","m: kindergardener ; f: engineer"
"1585","china",20060,1,2,"demo_chur","first","dominic","2017-12-14",NA
"1586","china",20060,1,2,"demo_chur","second","lucy","2017-12-12","none"
"1587","china",20061,1,2,"demo_chur","first","lucy","2017-12-18","none"
"1588","china",20061,1,2,"demo_chur","second","dominic","2017-12-14",NA
"1589","china",20061,1,2,"demo_maj","first","lucy","2017-12-18","international economic and trade"
"1590","china",20061,1,2,"demo_maj","second","dominic","2017-12-14","international economics and trade"
"1591","china",20061,1,2,"exwl_34","first","lucy","2017-12-18","TRUE"
"1592","china",20061,1,2,"exwl_34","second","dominic","2017-12-14",NA
"1593","china",20062,1,2,"demo_chur","first","lucy","2017-12-12","none"
"1594","china",20062,1,2,"demo_chur","second","dominic","2017-12-14",NA
"1595","china",20062,2,2,"demo_chur","first","lucy","2017-12-18","none"
"1596","china",20062,2,2,"demo_chur","second","dominic","2017-12-19",NA
"1597","china",20063,1,2,"demo_chur","first","dominic","2017-12-14",NA
"1598","china",20063,1,2,"demo_chur","second","lucy","2017-12-12","none"
"1599","china",20063,1,2,"dse_01","first","dominic","2017-12-14","missing data"
"1600","china",20063,1,2,"dse_01","second","lucy","2017-12-12","once in a while"
"1601","china",20064,1,2,"demo_chur","first","lucy","2017-12-12","none"
"1602","china",20064,1,2,"demo_chur","second","dominic","2017-12-19",NA
"1603","china",20065,1,2,"demo_pocc","first","lucy","2017-12-12","f: taxi driver, m: housewife"
"1604","china",20065,1,2,"demo_pocc","second","dominic","2017-12-14","f: taxi driver m: housewife"
"1605","china",20066,1,2,"demo_chur","first","dominic","2017-12-14",NA
"1606","china",20066,1,2,"demo_chur","second","lucy","2017-12-12","none"
"1607","china",20066,1,2,"demo_pocc","first","dominic","2017-12-14","f: government staff m: accountant"
"1608","china",20066,1,2,"demo_pocc","second","lucy","2017-12-12","f: government staff, m: accountant"
"1609","china",20066,3,2,"demo_chur","first","lucy","2017-12-19","none"
"1610","china",20066,3,2,"demo_chur","second","dominic","2017-12-21",NA
"1611","china",20066,3,2,"demo_pocc","first","lucy","2017-12-19","f: government staff, m:accountant"
"1612","china",20066,3,2,"demo_pocc","second","dominic","2017-12-21","f: government staff ; m: accountant"
"1613","china",20067,1,2,"demo_chur","first","lucy","2017-12-18","none"
"1614","china",20067,1,2,"demo_chur","second","dominic","2017-12-14",NA
"1615","china",20067,1,2,"demo_pocc","first","lucy","2017-12-18","f: doctor, m: no occupation"
"1616","china",20067,1,2,"demo_pocc","second","dominic","2017-12-14","f: doctor m: no occupation"
"1617","china",20068,1,2,"spev_22","first","lucy","2017-12-12","never"
"1618","china",20068,1,2,"spev_22","second","dominic","2017-12-14","missing data"
"1619","china",20069,1,2,"exwl_29","first","dominic","2017-12-14",NA
"1620","china",20069,1,2,"exwl_29","second","lucy","2017-12-12","FALSE"
"1621","china",20071,1,2,"demo_chur","first","lucy","2017-12-12","none"
"1622","china",20071,1,2,"demo_chur","second","dominic","2017-12-14",NA
"1623","china",20072,1,2,"demo_chur","first","dominic","2017-12-14",NA
"1624","china",20072,1,2,"demo_chur","second","lucy","2017-12-12","none"
"1625","china",20072,1,2,"exwl_08","first","dominic","2017-12-14",NA
"1626","china",20072,1,2,"exwl_08","second","lucy","2017-12-12","TRUE"
"1627","china",20072,2,2,"demo_chur","first","dominic","2017-12-19",NA
"1628","china",20072,2,2,"demo_chur","second","lucy","2017-12-18","none"
"1629","china",20073,1,2,"demo_pocc","first","lucy","2017-12-18","f: official, m: accountant"
"1630","china",20073,1,2,"demo_pocc","second","dominic","2017-12-14","f: official ; m: accountant"
"1631","china",20074,1,2,"demo_chur","first","lucy","2017-12-12","none"
"1632","china",20074,1,2,"demo_chur","second","dominic","2017-12-14",NA
"1633","china",20075,1,2,"dse_11","first","dominic","2017-12-14","missing data"
"1634","china",20075,1,2,"dse_11","second","lucy","2017-12-12","some days"
"1635","china",20077,1,2,"demo_chur","first","lucy","2017-12-13","none"
"1636","china",20077,1,2,"demo_chur","second","dominic","2017-12-14",NA
"1637","china",20077,2,2,"demo_chur","first","lucy","2017-12-18","none"
"1638","china",20077,2,2,"demo_chur","second","dominic","2017-12-19",NA
"1639","china",20077,2,2,"sen_20","first","lucy","2017-12-18","agree"
"1640","china",20077,2,2,"sen_20","second","dominic","2017-12-19","strongly agree"
"1641","china",20077,2,2,"sen_21","first","lucy","2017-12-18","agree"
"1642","china",20077,2,2,"sen_21","second","dominic","2017-12-19","strongly agree"
"1643","china",20077,2,2,"sen_22","first","lucy","2017-12-18","neither agree nor disagree"
"1644","china",20077,2,2,"sen_22","second","dominic","2017-12-19","agree"
"1645","china",20077,2,2,"sen_23","first","lucy","2017-12-18","neither agree nor disagree"
"1646","china",20077,2,2,"sen_23","second","dominic","2017-12-19","agree"
"1647","china",20077,3,2,"demo_chur","first","dominic","2017-12-21",NA
"1648","china",20077,3,2,"demo_chur","second","lucy","2017-12-19","none"
"1649","china",20077,3,2,"demo_pocc","first","dominic","2017-12-21","engineer"
"1650","china",20077,3,2,"demo_pocc","second","lucy","2017-12-19","engineers"
"1651","china",20078,1,2,"demo_chur","first","dominic","2017-12-14",NA
"1652","china",20078,1,2,"demo_chur","second","lucy","2017-12-13","none"
"1653","china",20079,1,2,"demo_pocc","first","lucy","2017-12-18","f: engineer, m: accountant"
"1654","china",20079,1,2,"demo_pocc","second","dominic","2017-12-14","f: engineer m: accountant"
"1655","china",20080,1,2,"demo_pocc","first","lucy","2017-12-13","f: tv practitioner, m: teacher"
"1656","china",20080,1,2,"demo_pocc","second","dominic","2017-12-14","f: tv practitioner m: teacher"
"1657","china",20082,1,2,"demo_pocc","first","lucy","2017-12-13","f: bank manager, m: teacher"
"1658","china",20082,1,2,"demo_pocc","second","dominic","2017-12-19","f: bank manager m: teacher"
"1659","china",20082,2,2,"demo_chur","first","dominic","2017-12-19",NA
"1660","china",20082,2,2,"demo_chur","second","nikki","2017-12-20","n/a"
"1661","china",20082,2,2,"demo_pocc","first","dominic","2017-12-19","f: bank manager ; m: teacher"
"1662","china",20082,2,2,"demo_pocc","second","nikki","2017-12-20","father: bank manager/ mother: teacher"
"1663","china",20082,2,2,"wher","first","dominic","2017-12-19","public space in fudan university"
"1664","china",20082,2,2,"wher","second","nikki","2017-12-20","public space in fudan universit"
"1665","china",20084,1,2,"demo_chur","first","dominic","2017-12-14",NA
"1666","china",20084,1,2,"demo_chur","second","lucy","2017-12-13","none"
"1667","china",20085,1,2,"demo_chur","first","lucy","2017-12-18","never"
"1668","china",20085,1,2,"demo_chur","second","dominic","2017-12-14",NA
"1669","china",20087,3,2,"demo_chur","first","lucy","2017-12-19","none"
"1670","china",20087,3,2,"demo_chur","second","dominic","2017-12-21",NA
"1671","china",20088,1,2,"exwl_18","first","lucy","2017-12-13","TRUE"
"1672","china",20088,1,2,"exwl_18","second","dominic","2017-12-19",NA
"1673","china",20089,1,2,"demo_chur","first","lucy","2017-12-13","none"
"1674","china",20089,1,2,"demo_chur","second","dominic","2017-12-14",NA
"1675","china",20089,1,2,"demo_pocc","first","lucy","2017-12-13","f:teacher, m:worker"
"1676","china",20089,1,2,"demo_pocc","second","dominic","2017-12-14","f: teacher ; m: worker"
"1677","china",20089,1,2,"spev_18","first","lucy","2017-12-13","once"
"1678","china",20089,1,2,"spev_18","second","dominic","2017-12-14","missing data"
"1679","china",20090,1,2,"demo_chur","first","dominic","2017-12-14",NA
"1680","china",20090,1,2,"demo_chur","second","lucy","2017-12-13","none"
"1681","china",20090,1,2,"demo_tung","first","dominic","2017-12-14","missing data"
"1682","china",20090,1,2,"demo_tung","second","lucy","2017-12-13","no"
"1683","china",20092,2,2,"demo_howr","first","lucy","2017-12-18","neither agree nor disagree"
"1684","china",20092,2,2,"demo_howr","second","dominic","2017-12-19","missing data"
"1685","china",20092,2,2,"demo_pocc","first","lucy","2017-12-18","f: freelancer, m: staff"
"1686","china",20092,2,2,"demo_pocc","second","dominic","2017-12-19","f: freelancer ; m: staff"
"1687","china",20095,1,2,"demo_chur","first","lucy","2017-12-13","none"
"1688","china",20095,1,2,"demo_chur","second","dominic","2017-12-14",NA
"1689","china",20095,1,2,"demo_pocc","first","lucy","2017-12-13","teacher"
"1690","china",20095,1,2,"demo_pocc","second","dominic","2017-12-14","teachers"
"1691","china",20095,1,2,"dse_01","first","lucy","2017-12-13","once in a while"
"1692","china",20095,1,2,"dse_01","second","dominic","2017-12-14","some days"
"1693","china",20095,1,2,"dse_02","first","lucy","2017-12-13","once in a while"
"1694","china",20095,1,2,"dse_02","second","dominic","2017-12-14","some days"
"1695","china",20095,1,2,"dse_03","first","lucy","2017-12-13","once in a while"
"1696","china",20095,1,2,"dse_03","second","dominic","2017-12-14","some days"
"1697","china",20095,1,2,"spev_16","first","lucy","2017-12-13","several times"
"1698","china",20095,1,2,"spev_16","second","dominic","2017-12-14","once"
"1699","china",20097,3,2,"demo_pocc","first","nikki","2017-12-20","f: engineer; m: support crew"
"1700","china",20097,3,2,"demo_pocc","second","dominic","2017-12-21","f: engineer ; m: support crew"
"1701","china",20098,1,2,"demo_ses","first","lucy","2017-12-13","much poorer"
"1702","china",20098,1,2,"demo_ses","second","dominic","2017-12-15","missing data"
"1703","china",20098,1,2,"demo_tung","first","lucy","2017-12-13","no"
"1704","china",20098,1,2,"demo_tung","second","dominic","2017-12-15","missing data"
"1705","china",20099,1,2,"demo_chur","first","dominic","2017-12-15",NA
"1706","china",20099,1,2,"demo_chur","second","lucy","2017-12-13","none"
"1707","china",20100,1,2,"demo_chur","first","lucy","2017-12-13","none"
"1708","china",20100,1,2,"demo_chur","second","dominic","2017-12-19",NA
"1709","china",20100,1,2,"demo_pocc","first","lucy","2017-12-13","f: individual household, m: staff in public institution"
"1710","china",20100,1,2,"demo_pocc","second","dominic","2017-12-19","f: individual household ; m: staff in public institution"
"1711","china",20101,1,2,"demo_pocc","first","lucy","2017-12-13","father: hr, m: teacher"
"1712","china",20101,1,2,"demo_pocc","second","dominic","2017-12-15","father: hr ; m: teacher"
"1713","china",20103,1,2,"demo_chur","first","lucy","2017-12-18","temple, church"
"1714","china",20103,1,2,"demo_chur","second","dominic","2017-12-15","temple ; church"
"1715","china",20104,1,2,"demo_pocc","first","lucy","2017-12-13","father: insurance agents, mother: worker"
"1716","china",20104,1,2,"demo_pocc","second","dominic","2017-12-15","father: insurance agent mother: worker"
"1717","china",20105,1,2,"demo_pocc","first","dominic","2017-12-15","m: manager of a sales store f: bus driver"
"1718","china",20105,1,2,"demo_pocc","second","lucy","2017-12-13","m: manager of sales store, f: bus driver"
"1719","china",20106,3,2,"demo_chur","first","dominic","2017-12-21","go to buddha temples with family in spring festival"
"1720","china",20106,3,2,"demo_chur","second","nikki","2017-12-20","buddhist temples"
"1721","china",20106,3,2,"demo_rlgn","first","dominic","2017-12-21","buddhist"
"1722","china",20106,3,2,"demo_rlgn","second","nikki","2017-12-20","sanqi buddhism"
"1723","china",20106,3,2,"minw_15","first","dominic","2017-12-21","missing data"
"1724","china",20106,3,2,"minw_15","second","nikki","2017-12-20","i agree"
"1725","thailand",30001,1,1,"demo_pocc","first","dominic","2017-11-27","missing data"
"1726","thailand",30001,1,1,"demo_pocc","second","lucy","2017-11-27","'missing data'"
"1727","thailand",30001,1,1,"whoc","first","dominic","2017-11-27","mai and buu"
"1728","thailand",30001,1,1,"whoc","second","lucy","2017-11-27","mui and buu"
"1729","thailand",30002,1,1,"demo_chur","first","lucy","2017-11-27","not go"
"1730","thailand",30002,1,1,"demo_chur","second","nikki","2017-11-28",NA
"1731","thailand",30002,1,1,"wher","first","lucy","2017-11-27","chiang mai university in two psych classes and in a cafe area of geological sciences building"
"1732","thailand",30002,1,1,"wher","second","nikki","2017-11-28","chiang mai university psych classes"
"1733","thailand",30003,1,1,"demo_maj","first","nikki","2017-11-29","associate medical science/ physical therapy"
"1734","thailand",30003,1,1,"demo_maj","second","dominic","2017-11-27","physical therapy"
"1735","thailand",30003,1,1,"dse_06","first","nikki","2017-11-29","most days"
"1736","thailand",30003,1,1,"dse_06","second","dominic","2017-11-27","every day"
"1737","thailand",30003,1,1,"dse_08","first","nikki","2017-11-29","some days"
"1738","thailand",30003,1,1,"dse_08","second","dominic","2017-11-27","most days"
"1739","thailand",30003,1,1,"wher","first","nikki","2017-11-29","chiang mai university psych classes"
"1740","thailand",30003,1,1,"wher","second","dominic","2017-11-27","chiang mai university in two psych classes and in a cafe area of geological sciences building"
"1741","thailand",30005,1,1,"demo_maj","first","dominic","2018-01-18","social science,"
"1742","thailand",30005,1,1,"demo_maj","second","lucy","2017-12-27","social science"
"1743","thailand",30018,1,1,"demo_ethn","first","nikki","2017-12-21","tahi"
"1744","thailand",30018,1,1,"demo_ethn","second","dominic","2017-12-22","thai"
"1745","thailand",30025,1,1,"demo_maj","first","lucy","2017-12-27","associated medical science"
"1746","thailand",30025,1,1,"demo_maj","second","dominic","2018-01-23","associated medical sciences"
"1747","thailand",30035,1,1,"demo_chur","first","dominic","2017-12-22","no, i rarely go"
"1748","thailand",30035,1,1,"demo_chur","second","nikki","2017-12-21","n/a"
"1749","thailand",30053,1,2,"demo_maj","first","dominic","2017-11-27","animation"
"1750","thailand",30053,1,2,"demo_maj","second","nikki","2017-11-29","camt/ animation"
"1751","thailand",30053,1,2,"wher","first","dominic","2017-11-27","chiang mai university in two psych classes and in a cafe area of geological sciences building"
"1752","thailand",30053,1,2,"wher","second","nikki","2017-11-29","chiang mai university psych classes"
"1753","thailand",30054,1,2,"demo_chur","first","lucy","2017-11-27","sometime / holy day"
"1754","thailand",30054,1,2,"demo_chur","second","dominic","2017-11-27","sometime/holy day"
"1755","thailand",30055,1,2,"demo_maj","first","nikki","2017-11-29","medical technologist/ occupational therapy"
"1756","thailand",30055,1,2,"demo_maj","second","lucy","2017-11-27","medical technologist / occupational therapy"
"1757","thailand",30055,1,2,"recr","first","nikki","2017-11-29","through psych professors"
"1758","thailand",30055,1,2,"recr","second","lucy","2017-11-27","through psychology professors"
"1759","thailand",30055,1,2,"wher","first","nikki","2017-11-29","chiang mai university psych classes"
"1760","thailand",30055,1,2,"wher","second","lucy","2017-11-27","chiang mai university in two psych classes and in a cafe area of geological sciences building"
"1761","thailand",30058,1,2,"demo_maj","first","lucy","2017-12-21","social science, geography"
"1762","thailand",30058,1,2,"demo_maj","second","dominic","2017-12-21","geography"
"1763","thailand",30087,1,2,"demo_maj","first","dominic","2017-12-22","college of arts, media and technology, technology management"
"1764","thailand",30087,1,2,"demo_maj","second","nikki","2017-12-22","college of arts, media, and technology"
"1765","thailand",30107,1,2,"demo_pocc","first","dominic","2017-12-22","vendor/employee"
"1766","thailand",30107,1,2,"demo_pocc","second","lucy","2017-12-21","vendor / employee"
"1767","thailand",30114,2,1,"recr","first","lucy","2017-11-27","through faculty members"
"1768","thailand",30114,2,1,"recr","second","nikki","2017-11-29","through psych professors"
"1769","thailand",30114,2,1,"wher","first","lucy","2017-11-27","rajamangala university in chiang mai within classes"
"1770","thailand",30114,2,1,"wher","second","nikki","2017-11-29","chiang mai university psych classes"
"1771","thailand",30114,2,1,"whoc","first","lucy","2017-11-27","felicity, mui and buu"
"1772","thailand",30114,2,1,"whoc","second","nikki","2017-11-29","mui and buu"
"1773","thailand",30115,2,1,"demo_chur","first","nikki","2017-11-29","wat prousing"
"1774","thailand",30115,2,1,"demo_chur","second","dominic","2017-11-27","wat pra singh"
"1775","thailand",30115,2,1,"demo_maj","first","nikki","2017-11-29","associated medical science/ occupational therapy"
"1776","thailand",30115,2,1,"demo_maj","second","dominic","2017-11-27","occupational therapy"
"1777","thailand",30115,2,1,"recr","first","nikki","2017-11-29","through psych professors"
"1778","thailand",30115,2,1,"recr","second","dominic","2017-11-27","through faculty members"
"1779","thailand",30115,2,1,"sen_24","first","nikki","2017-11-29","disagree"
"1780","thailand",30115,2,1,"sen_24","second","dominic","2017-11-27","neither agree nor disagree"
"1781","thailand",30115,2,1,"sen_25","first","nikki","2017-11-29","neither agree nor disagree"
"1782","thailand",30115,2,1,"sen_25","second","dominic","2017-11-27","agree"
"1783","thailand",30115,2,1,"wher","first","nikki","2017-11-29","chiang mai university psych classes"
"1784","thailand",30115,2,1,"wher","second","dominic","2017-11-27","rajamangala university in chiang mai within classes"
"1785","thailand",30115,2,1,"whoc","first","nikki","2017-11-29","mui and buu"
"1786","thailand",30115,2,1,"whoc","second","dominic","2017-11-27","felicity, mui and buu"
"1787","thailand",30133,2,1,"sen2_04","first","lucy","2017-12-27","strongly agree"
